represent,(S\NP)/NP,Theme,Co-Theme,
rest,(S\NP)/NP,Theme,adv_loc,
result,(S\NP)/NP,Theme,adv_loc,
reveal,(S\NP)/NP,Theme,Reflexive,
revolve,(S\NP)/NP,Theme,Result,
ring,(S\NP)/NP,Theme,Result,
ring,(S\NP)/NP,Theme,Co-Theme,
ring,(S\NP)/NP,Theme,Destination,
rise,(S\NP)/NP,Theme,adv_loc,
roar,(S\NP)/NP,Theme,Result,
roll,(S\NP)/NP,Theme,Result,
roll,(S\NP)/NP,Theme,Result,
run,(S\NP)/NP,Theme,Trajectory,
rush,(S\NP)/NP,Theme,Trajectory,
scream,(S\NP)/NP,Theme,Result,
seem,(S\NP)/NP,Theme,rs_to_inf,
settle,(S\NP)/NP,Theme,adv_loc,
shape,(S\NP)/NP,Theme,Reflexive,
show,(S\NP)/NP,Theme,Reflexive,
signify,(S\NP)/NP,Theme,Co-Theme,
sing,(S\NP)/NP,Theme,Result,
sit,(S\NP)/NP,Theme,adv_loc,
skate,(S\NP)/NP,Theme,Location,
slide,(S\NP)/NP,Theme,Result,
snap,(S\NP)/NP,Theme,Result,
soar,(S\NP)/NP,Theme,Result,
sound,(S\NP)/NP,Theme,Result,
sound,(S\NP)/NP,Theme,sentential,
spill,(S\NP)/NP,Theme,adv_loc,
spin,(S\NP)/NP,Theme,Result,
split,(S\NP)/NP,Theme,Source,
spread,(S\NP)/NP,Theme,adv_loc,
stand,(S\NP)/NP,Theme,adv_loc,
stay,(S\NP)/NP,Theme,adv_loc,
steal,(S\NP)/NP,Theme,adv_loc,
stem,(S\NP)/NP,Theme,adv_loc,
stop,(S\NP)/NP,Theme,adv_loc,
straddle,(S\NP)/NP,Theme,Co-Theme,
stride,(S\NP)/NP,Theme,Trajectory,
strike,(S\NP)/NP,Theme,Result,
stroll,(S\NP)/NP,Theme,Trajectory,
substitute,(S\NP)/NP,Theme,Location,
suggest,(S\NP)/NP,Theme,Reflexive,
support,(S\NP)/NP,Theme,Co-Theme,
surge,(S\NP)/NP,Theme,adv_loc,
surpass,(S\NP)/NP,Theme,Co-Theme,
surround,(S\NP)/NP,Theme,Co-Theme,
survive,(S\NP)/NP,Theme,Pivot,
suspend,(S\NP)/NP,Theme,adv_loc,
sweep,(S\NP)/NP,Theme,Trajectory,
swim,(S\NP)/NP,Theme,Trajectory,
swing,(S\NP)/NP,Theme,Result,
switch,(S\NP)/NP,Theme,Location,
symbolize,(S\NP)/NP,Theme,Co-Theme,
take,(S\NP)/NP,Theme,Value,
taste,(S\NP)/NP,Theme,sentential,
tick,(S\NP)/NP,Theme,Result,
top,(S\NP)/NP,Theme,Co-Theme,
top,(S\NP)/NP,Theme,Co-Theme,
total,(S\NP)/NP,Theme,Value,
touch,(S\NP)/NP,Theme,Co-Theme,
transcend,(S\NP)/NP,Theme,Co-Theme,
travel,(S\NP)/NP,Theme,Trajectory,
turn,(S\NP)/NP,Theme,Result,
underlie,(S\NP)/NP,Theme,Co-Theme,
vacate,(S\NP)/NP,Theme,Initial_Location,
wade,(S\NP)/NP,Theme,Trajectory,
walk,(S\NP)/NP,Theme,Trajectory,
wander,(S\NP)/NP,Theme,Trajectory,
weigh,(S\NP)/NP,Theme,Value,
weight,(S\NP)/NP,Theme,Recipient,
whisper,(S\NP)/NP,Theme,Result,
work,(S\NP)/NP,Theme,Predicate,
blossom,(S\NP)/NP,there,definite,
bow,(S\NP)/NP,there,definite,
burn,(S\NP)/NP,there,definite,
circulate,(S\NP)/NP,there,definite,
creep,(S\NP)/NP,there,definite,
dance,(S\NP)/NP,there,definite,
drift,(S\NP)/NP,there,definite,
echo,(S\NP)/NP,there,definite,
fall,(S\NP)/NP,there,Theme,
falter,(S\NP)/NP,there,definite,
float,(S\NP)/NP,there,definite,
flow,(S\NP)/NP,there,definite,
hover,(S\NP)/NP,there,definite,
quake,(S\NP)/NP,there,definite,
rage,(S\NP)/NP,there,definite,
revolve,(S\NP)/NP,there,definite,
rock,(S\NP)/NP,there,definite,
roll,(S\NP)/NP,there,definite,
shake,(S\NP)/NP,there,definite,
sound,(S\NP)/NP,there,definite,
stir,(S\NP)/NP,there,definite,
sway,(S\NP)/NP,there,definite,
wave,(S\NP)/NP,there,definite,
speak,(S\NP)/LEX,Agent,together,
talk,(S\NP)/LEX,Agent,together,
blend,(S\NP)/LEX,Patient,together,
blow,(S\NP)/LEX,Patient,apart,
break,(S\NP)/LEX,Patient,apart,
combine,(S\NP)/LEX,Patient,together,
compound,(S\NP)/LEX,Patient,together,
connect,(S\NP)/LEX,Patient,together,
cut,(S\NP)/LEX,Patient,apart,
draw,(S\NP)/LEX,Patient,apart,
join,(S\NP)/LEX,Patient,together,
kick,(S\NP)/LEX,Patient,apart,
knock,(S\NP)/LEX,Patient,apart,
link,(S\NP)/LEX,Patient,together,
merge,(S\NP)/LEX,Patient,together,
mix,(S\NP)/LEX,Patient,together,
network,(S\NP)/LEX,Patient,together,
pull,(S\NP)/LEX,Patient,apart,
push,(S\NP)/LEX,Patient,apart,
rejoin,(S\NP)/LEX,Patient,together,
rip,(S\NP)/LEX,Patient,apart,
roll,(S\NP)/LEX,Patient,apart,
slip,(S\NP)/LEX,Patient,apart,
snap,(S\NP)/LEX,Patient,apart,
split,(S\NP)/LEX,Patient,apart,
tear,(S\NP)/LEX,Patient,apart,
unite,(S\NP)/LEX,Patient,together,
adhere,(S\NP)/LEX,Theme,together,
bang,(S\NP)/LEX,Theme,together,
brush,(S\NP)/LEX,Theme,together,
clash,(S\NP)/LEX,Theme,together,
cling,(S\NP)/LEX,Theme,together,
collide,(S\NP)/LEX,Theme,together,
crack,(S\NP)/LEX,Theme,together,
crash,(S\NP)/LEX,Theme,together,
emanate,(S\NP)/LEX,Theme,out,
hammer,(S\NP)/LEX,Theme,together,
knock,(S\NP)/LEX,Theme,together,
leak,(S\NP)/LEX,Theme,out,
pour,(S\NP)/LEX,Theme,out,
ram,(S\NP)/LEX,Theme,together,
shed,(S\NP)/LEX,Theme,out,
slam,(S\NP)/LEX,Theme,together,
slap,(S\NP)/LEX,Theme,together,
smash,(S\NP)/LEX,Theme,together,
spill,(S\NP)/LEX,Theme,out,
strike,(S\NP)/LEX,Theme,together,
affect,(S\NP)/ADV,Experiencer,Restrs,
afflict,(S\NP)/ADV,Experiencer,Restrs,
aggravate,(S\NP)/ADV,Experiencer,Restrs,
amaze,(S\NP)/ADV,Experiencer,Restrs,
appease,(S\NP)/ADV,Experiencer,Restrs,
arouse,(S\NP)/ADV,Experiencer,Restrs,
bother,(S\NP)/ADV,Experiencer,Restrs,
calm,(S\NP)/ADV,Experiencer,Restrs,
cheer,(S\NP)/ADV,Experiencer,Restrs,
concern,(S\NP)/ADV,Experiencer,Restrs,
confuse,(S\NP)/ADV,Experiencer,Restrs,
convince,(S\NP)/ADV,Experiencer,Restrs,
crush,(S\NP)/ADV,Experiencer,Restrs,
cut,(S\NP)/ADV,Experiencer,Restrs,
daunt,(S\NP)/ADV,Experiencer,Restrs,
delight,(S\NP)/ADV,Experiencer,Restrs,
demolish,(S\NP)/ADV,Experiencer,Restrs,
depress,(S\NP)/ADV,Experiencer,Restrs,
devastate,(S\NP)/ADV,Experiencer,Restrs,
disappoint,(S\NP)/ADV,Experiencer,Restrs,
disarm,(S\NP)/ADV,Experiencer,Restrs,
disturb,(S\NP)/ADV,Experiencer,Restrs,
divert,(S\NP)/ADV,Experiencer,Restrs,
embarrass,(S\NP)/ADV,Experiencer,Restrs,
encourage,(S\NP)/ADV,Experiencer,Restrs,
engage,(S\NP)/ADV,Experiencer,Restrs,
entertain,(S\NP)/ADV,Experiencer,Restrs,
excite,(S\NP)/ADV,Experiencer,Restrs,
exhaust,(S\NP)/ADV,Experiencer,Restrs,
fascinate,(S\NP)/ADV,Experiencer,Restrs,
fatigue,(S\NP)/ADV,Experiencer,Restrs,
frighten,(S\NP)/ADV,Experiencer,Restrs,
harass,(S\NP)/ADV,Experiencer,Restrs,
harm,(S\NP)/ADV,Experiencer,Restrs,
haunt,(S\NP)/ADV,Experiencer,Restrs,
humiliate,(S\NP)/ADV,Experiencer,Restrs,
hurt,(S\NP)/ADV,Experiencer,Restrs,
impair,(S\NP)/ADV,Experiencer,Restrs,
impress,(S\NP)/ADV,Experiencer,Restrs,
infuriate,(S\NP)/ADV,Experiencer,Restrs,
inspire,(S\NP)/ADV,Experiencer,Restrs,
interest,(S\NP)/ADV,Experiencer,Restrs,
intimidate,(S\NP)/ADV,Experiencer,Restrs,
irritate,(S\NP)/ADV,Experiencer,Restrs,
kill,(S\NP)/ADV,Experiencer,Restrs,
move,(S\NP)/ADV,Experiencer,Restrs,
obsess,(S\NP)/ADV,Experiencer,Restrs,
occupy,(S\NP)/ADV,Experiencer,Restrs,
offend,(S\NP)/ADV,Experiencer,Restrs,
outrage,(S\NP)/ADV,Experiencer,Restrs,
overwhelm,(S\NP)/ADV,Experiencer,Restrs,
plague,(S\NP)/ADV,Experiencer,Restrs,
please,(S\NP)/ADV,Experiencer,Restrs,
reassure,(S\NP)/ADV,Experiencer,Restrs,
relax,(S\NP)/ADV,Experiencer,Restrs,
relieve,(S\NP)/ADV,Experiencer,Restrs,
repel,(S\NP)/ADV,Experiencer,Restrs,
revitalize,(S\NP)/ADV,Experiencer,Restrs,
satisfy,(S\NP)/ADV,Experiencer,Restrs,
scare,(S\NP)/ADV,Experiencer,Restrs,
shake,(S\NP)/ADV,Experiencer,Restrs,
shock,(S\NP)/ADV,Experiencer,Restrs,
soothe,(S\NP)/ADV,Experiencer,Restrs,
stimulate,(S\NP)/ADV,Experiencer,Restrs,
stir,(S\NP)/ADV,Experiencer,Restrs,
strike,(S\NP)/ADV,Experiencer,Restrs,
surprise,(S\NP)/ADV,Experiencer,Restrs,
tempt,(S\NP)/ADV,Experiencer,Restrs,
threaten,(S\NP)/ADV,Experiencer,Restrs,
throw,(S\NP)/ADV,Experiencer,Restrs,
torture,(S\NP)/ADV,Experiencer,Restrs,
touch,(S\NP)/ADV,Experiencer,Restrs,
transport,(S\NP)/ADV,Experiencer,Restrs,
trouble,(S\NP)/ADV,Experiencer,Restrs,
try,(S\NP)/ADV,Experiencer,Restrs,
upset,(S\NP)/ADV,Experiencer,Restrs,
worry,(S\NP)/ADV,Experiencer,Restrs,
wow,(S\NP)/ADV,Experiencer,Restrs,
carve,(S\NP)/ADV,Instrument,Restrs,
chop,(S\NP)/ADV,Instrument,Restrs,
crush,(S\NP)/ADV,Instrument,Restrs,
drill,(S\NP)/ADV,Instrument,Restrs,
file,(S\NP)/ADV,Instrument,Restrs,
punch,(S\NP)/ADV,Instrument,Restrs,
slice,(S\NP)/ADV,Instrument,Restrs,
smash,(S\NP)/ADV,Instrument,Restrs,
abate,(S\NP)/ADV,Patient,Restrs,
accelerate,(S\NP)/ADV,Patient,Restrs,
activate,(S\NP)/ADV,Patient,Restrs,
add,(S\NP)/ADV,Patient,Restrs,
advance,(S\NP)/ADV,Patient,Restrs,
alter,(S\NP)/ADV,Patient,Restrs,
anchor,(S\NP)/ADV,Patient,Restrs,
augment,(S\NP)/ADV,Patient,Restrs,
bake,(S\NP)/ADV,Patient,Restrs,
balance,(S\NP)/ADV,Patient,Restrs,
barbecue,(S\NP)/ADV,Patient,Restrs,
bend,(S\NP)/ADV,Patient,Restrs,
boil,(S\NP)/ADV,Patient,Restrs,
break,(S\NP)/ADV,Patient,Restrs,
burn,(S\NP)/ADV,Patient,Restrs,
burst,(S\NP)/ADV,Patient,Restrs,
carve,(S\NP)/ADV,Patient,Restrs,
carve,(S\NP)/ADV,Patient,Restrs,
cement,(S\NP)/ADV,Patient,Restrs,
change,(S\NP)/ADV,Patient,Restrs,
chop,(S\NP)/ADV,Patient,Restrs,
clarify,(S\NP)/ADV,Patient,Restrs,
clean,(S\NP)/ADV,Patient,Restrs,
clear,(S\NP)/ADV,Patient,Restrs,
close,(S\NP)/ADV,Patient,Restrs,
collapse,(S\NP)/ADV,Patient,Restrs,
collect,(S\NP)/ADV,Patient,Restrs,
connect,(S\NP)/ADV,Patient,Restrs,
consolidate,(S\NP)/ADV,Patient,Restrs,
contract,(S\NP)/ADV,Patient,Restrs,
cook,(S\NP)/ADV,Patient,Restrs,
cool,(S\NP)/ADV,Patient,Restrs,
crack,(S\NP)/ADV,Patient,Restrs,
crash,(S\NP)/ADV,Patient,Restrs,
crush,(S\NP)/ADV,Patient,Restrs,
crush,(S\NP)/ADV,Patient,Restrs,
dampen,(S\NP)/ADV,Patient,Restrs,
decrease,(S\NP)/ADV,Patient,Restrs,
deepen,(S\NP)/ADV,Patient,Restrs,
deflect,(S\NP)/ADV,Patient,Restrs,
derail,(S\NP)/ADV,Patient,Restrs,
destabilize,(S\NP)/ADV,Patient,Restrs,
deteriorate,(S\NP)/ADV,Patient,Restrs,
devalue,(S\NP)/ADV,Patient,Restrs,
dilute,(S\NP)/ADV,Patient,Restrs,
diminish,(S\NP)/ADV,Patient,Restrs,
dismantle,(S\NP)/ADV,Patient,Restrs,
disperse,(S\NP)/ADV,Patient,Restrs,
dissolve,(S\NP)/ADV,Patient,Restrs,
dissolve,(S\NP)/ADV,Patient,Restrs,
diversify,(S\NP)/ADV,Patient,Restrs,
divide,(S\NP)/ADV,Patient,Restrs,
double,(S\NP)/ADV,Patient,Restrs,
drain,(S\NP)/ADV,Patient,Restrs,
drill,(S\NP)/ADV,Patient,Restrs,
ease,(S\NP)/ADV,Patient,Restrs,
empty,(S\NP)/ADV,Patient,Restrs,
escalate,(S\NP)/ADV,Patient,Restrs,
evaporate,(S\NP)/ADV,Patient,Restrs,
even,(S\NP)/ADV,Patient,Restrs,
expand,(S\NP)/ADV,Patient,Restrs,
explode,(S\NP)/ADV,Patient,Restrs,
extinguish,(S\NP)/ADV,Patient,Restrs,
fade,(S\NP)/ADV,Patient,Restrs,
file,(S\NP)/ADV,Patient,Restrs,
fill,(S\NP)/ADV,Patient,Restrs,
firm,(S\NP)/ADV,Patient,Restrs,
flood,(S\NP)/ADV,Patient,Restrs,
grow,(S\NP)/ADV,Patient,Restrs,
halt,(S\NP)/ADV,Patient,Restrs,
halve,(S\NP)/ADV,Patient,Restrs,
hasten,(S\NP)/ADV,Patient,Restrs,
heal,(S\NP)/ADV,Patient,Restrs,
heat,(S\NP)/ADV,Patient,Restrs,
heat,(S\NP)/ADV,Patient,Restrs,
heighten,(S\NP)/ADV,Patient,Restrs,
hinge,(S\NP)/ADV,Patient,Restrs,
hook,(S\NP)/ADV,Patient,Restrs,
ignite,(S\NP)/ADV,Patient,Restrs,
improve,(S\NP)/ADV,Patient,Restrs,
increase,(S\NP)/ADV,Patient,Restrs,
industrialize,(S\NP)/ADV,Patient,Restrs,
inflate,(S\NP)/ADV,Patient,Restrs,
intensify,(S\NP)/ADV,Patient,Restrs,
lessen,(S\NP)/ADV,Patient,Restrs,
level,(S\NP)/ADV,Patient,Restrs,
liberalize,(S\NP)/ADV,Patient,Restrs,
lighten,(S\NP)/ADV,Patient,Restrs,
link,(S\NP)/ADV,Patient,Restrs,
lock,(S\NP)/ADV,Patient,Restrs,
mature,(S\NP)/ADV,Patient,Restrs,
modify,(S\NP)/ADV,Patient,Restrs,
multiply,(S\NP)/ADV,Patient,Restrs,
narrow,(S\NP)/ADV,Patient,Restrs,
neutralize,(S\NP)/ADV,Patient,Restrs,
open,(S\NP)/ADV,Patient,Restrs,
operate,(S\NP)/ADV,Patient,Restrs,
peg,(S\NP)/ADV,Patient,Restrs,
pin,(S\NP)/ADV,Patient,Restrs,
pop,(S\NP)/ADV,Patient,Restrs,
privatize,(S\NP)/ADV,Patient,Restrs,
punch,(S\NP)/ADV,Patient,Restrs,
refine,(S\NP)/ADV,Patient,Restrs,
reform,(S\NP)/ADV,Patient,Restrs,
rekindle,(S\NP)/ADV,Patient,Restrs,
rend,(S\NP)/ADV,Patient,Restrs,
renew,(S\NP)/ADV,Patient,Restrs,
reopen,(S\NP)/ADV,Patient,Restrs,
reproduce,(S\NP)/ADV,Patient,Restrs,
revive,(S\NP)/ADV,Patient,Restrs,
rip,(S\NP)/ADV,Patient,Restrs,
roll,(S\NP)/ADV,Patient,Restrs,
round,(S\NP)/ADV,Patient,Restrs,
seal,(S\NP)/ADV,Patient,Restrs,
section,(S\NP)/ADV,Patient,Restrs,
sever,(S\NP)/ADV,Patient,Restrs,
sharpen,(S\NP)/ADV,Patient,Restrs,
shatter,(S\NP)/ADV,Patient,Restrs,
shorten,(S\NP)/ADV,Patient,Restrs,
shrink,(S\NP)/ADV,Patient,Restrs,
shut,(S\NP)/ADV,Patient,Restrs,
sink,(S\NP)/ADV,Patient,Restrs,
slice,(S\NP)/ADV,Patient,Restrs,
slice,(S\NP)/ADV,Patient,Restrs,
smash,(S\NP)/ADV,Patient,Restrs,
smash,(S\NP)/ADV,Patient,Restrs,
smooth,(S\NP)/ADV,Patient,Restrs,
snap,(S\NP)/ADV,Patient,Restrs,
soften,(S\NP)/ADV,Patient,Restrs,
split,(S\NP)/ADV,Patient,Restrs,
stabilize,(S\NP)/ADV,Patient,Restrs,
strap,(S\NP)/ADV,Patient,Restrs,
strengthen,(S\NP)/ADV,Patient,Restrs,
stretch,(S\NP)/ADV,Patient,Restrs,
tame,(S\NP)/ADV,Patient,Restrs,
tear,(S\NP)/ADV,Patient,Restrs,
tie,(S\NP)/ADV,Patient,Restrs,
tie,(S\NP)/ADV,Patient,Restrs,
tighten,(S\NP)/ADV,Patient,Restrs,
topple,(S\NP)/ADV,Patient,Restrs,
triple,(S\NP)/ADV,Patient,Restrs,
unleash,(S\NP)/ADV,Patient,Restrs,
vary,(S\NP)/ADV,Patient,Restrs,
warm,(S\NP)/ADV,Patient,Restrs,
weaken,(S\NP)/ADV,Patient,Restrs,
close,(S\NP)/ADV,Theme,Restrs,
couple,(S\NP)/ADV,Theme,Restrs,
go,(S\NP)/ADV,Theme,Restrs,
halt,(S\NP)/ADV,Theme,Restrs,
hook,(S\NP)/ADV,Theme,Restrs,
lift,(S\NP)/ADV,Theme,Restrs,
match,(S\NP)/ADV,Theme,Restrs,
repeat,(S\NP)/ADV,Theme,Restrs,
swing,(S\NP)/ADV,Theme,Restrs,
terminate,(S\NP)/ADV,Theme,Restrs,
feel,(S\NP)/ADJ,Stimulus,Restrs,
look,(S\NP)/ADJ,Stimulus,Restrs,
sound,(S\NP)/ADJ,Stimulus,Restrs,
taste,(S\NP)/ADJ,Stimulus,Restrs,
blow,((S\NP)/VERB)/NP,it,Restrs,Theme
clear,((S\NP)/VERB)/NP,it,Restrs,Theme
hail,((S\NP)/VERB)/NP,it,Restrs,Theme
pour,((S\NP)/VERB)/NP,it,Restrs,Theme
precipitate,((S\NP)/VERB)/NP,it,Restrs,Theme
rain,((S\NP)/VERB)/NP,it,Restrs,Theme
roar,((S\NP)/VERB)/NP,it,Restrs,Theme
spot,((S\NP)/VERB)/NP,it,Restrs,Theme
storm,((S\NP)/VERB)/NP,it,Restrs,Theme
appear,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
arise,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
bang,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
beat,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
blossom,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
boom,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
bow,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
bow,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
break,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
burn,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
burst,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
charge,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
circulate,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
clash,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
click,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
climb,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
cling,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
come,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
crack,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
crash,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
crawl,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
crawl,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
crawl,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
creep,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
creep,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
creep,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
cross,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
cry,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
cut,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
dance,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
derive,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
develop,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
dive,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
drift,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
echo,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
edge,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
emanate,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
emanate,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
emerge,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
emerge,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
erupt,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
evolve,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
explode,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
fall,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
falter,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
float,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
flow,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
flow,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
form,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
go,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
grow,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
hike,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
hop,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
hover,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
hover,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
issue,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
knock,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
leak,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
lean,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
lie,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
materialize,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
mount,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
murmur,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
open,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
pass,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
pop,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
pour,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
quake,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
rage,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
range,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
result,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
revolve,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
ring,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
rise,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
rise,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
roar,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
roar,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
rock,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
roll,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
roll,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
round,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
scream,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
scuttle,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
shake,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
shed,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
sing,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
slump,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
snap,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
sound,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
sound,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
spill,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
spill,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
spread,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
steal,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
stem,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
step,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
stir,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
stray,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
stretch,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
strike,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
stumble,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
surge,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
sway,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
sweep,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
swim,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
tear,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
tick,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
wander,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
wave,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
whisper,((S\NP)/VERB)/NP,Restrs,Restrs,Theme
affect,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
afflict,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
aggravate,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
amaze,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
appease,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
arouse,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
bother,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
calm,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
cheer,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
concern,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
confuse,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
convince,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
crush,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
cut,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
daunt,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
delight,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
demolish,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
depress,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
devastate,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
disappoint,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
disarm,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
disturb,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
divert,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
embarrass,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
encourage,((S\NP)/VERB)/NP,Stimulus,Restrs,Experiencer
